'Assignment group','Business service',Category,Company,'Created Time','Created by','Has Parent',Impact,'Major Problem','Opened by',Priority,Type,Urgency
Other,Scanner,Application,'FedEx Ground',morning,ID973921,True,1,True,'Stephen Barch',1,ITCC,3
Other,Server,Hardware,'FedEx Services',morning,ID973921,True,0.5,True,'Stephen Barch',0.5,ITCC,2
FXS_EIS_GLB_ProblemMgmt,Scanner,Hardware,'FedEx Ground',morning,ID973921,True,1,True,'Stephen Barch',1,ITCC,3
FXS_EIS_GLB_ProblemMgmt,Other,Network,'FedEx Ground',morning,ID973921,True,1,True,'Stephen Barch',1,ITCC,3
FXS_EIS_GLB_ProblemMgmt,Computer,Hardware,'FedEx Express',afternoon,ID5305519,True,0.5,True,'Ashish Bisht',0.25,ITCC,1
FXS_EIS_GLB_ProblemMgmt,Other,Hardware,'FedEx Services',evening,ID3667964,True,1,True,'DZundra Green',0.75,ITCC,2
FXS_EIS_GLB_ProblemMgmt,Other,Network,'FedEx Ground',night,ID3667964,True,1,True,'DZundra Green',0.5,ITCC,1
FXS_EIS_GLB_ProblemMgmt,Other,Network,'FedEx Freight Inc.',night,ID5163721,True,1,True,'Divakar Durgapal',1,ITCC,3
FXS_EIS_GLB_ProblemMgmt,Computer,Hardware,'FedEx Freight Inc.',night,ID5163721,True,1,True,'Divakar Durgapal',1,ITCC,3
FXS_EIS_GLB_ProblemMgmt,Other,Network,'FedEx Ground',night,ID3667964,True,1,True,'DZundra Green',0.5,ITCC,1
Other,Computer,Application,'FedEx Express',night,ID5163721,True,0.5,True,'Divakar Durgapal',0.5,ITCC,2
FXS_EIS_GLB_ProblemMgmt,Other,Network,'FedEx Ground',night,ID5163721,True,1,True,'Divakar Durgapal',1,ITCC,3
FXS_EIS_GLB_ProblemMgmt,Server,Hardware,'FedEx Services',afternoon,ID836059,True,1,True,'Khouri Mitchell',1,ITCC,3
FXS_EIS_GLB_ProblemMgmt,Other,Network,'FedEx Services',afternoon,ID3667964,True,1,True,'DZundra Green',1,ITCC,3
FXS_EIS_GLB_ProblemMgmt,Server,Hardware,'FedEx Services',night,ID5163721,True,1,True,'Divakar Durgapal',1,ITCC,3
FXS_EIS_GLB_ProblemMgmt,Server,Hardware,'FedEx Ground',morning,ID836059,True,1,True,'Khouri Mitchell',1,ITCC,3
FXS_EIS_GLB_ProblemMgmt,Other,Network,'FedEx Services',afternoon,Other,True,1,True,'Marconius Donahue',1,ITCC,3
FXS_EIS_GLB_ProblemMgmt,Other,Network,'FedEx Freight Inc.',evening,ID3667964,True,1,True,'DZundra Green',0.5,ITCC,1
Other,Other,Application,'FedEx Freight Inc.',night,ID5163721,True,1,True,'Divakar Durgapal',1,ITCC,3
FXS_EIS_GLB_ProblemMgmt,'Communication Device',Hardware,'FedEx Express',morning,Other,True,1,True,'Mandeep Khati',1,ITCC,3
Other,Mainframe,Application,'FedEx Ground',morning,Other,True,1,False,'Stephen Wolff',1,Standard,3
FXS_EIS_GLB_ProblemMgmt,Server,Hardware,'FedEx Ground',night,Other,True,0.5,True,'Sean Green',0.25,ITCC,1
FXS_EIS_GLB_ProblemMgmt,Other,Application,'FedEx Services',night,ID5285658,True,1,True,'Shafi Ahmed',1,ITCC,3
FXS_EIS_GLB_ProblemMgmt,Other,Network,'FedEx Ground',morning,Other,True,1,True,'Nivedita Roy',1,ITCC,3
FXS_EIS_GLB_ProblemMgmt,Server,Hardware,'FedEx Services',afternoon,ID973921,True,0.5,True,'Stephen Barch',0.5,ITCC,2
Other,Computer,Application,'FedEx Services',night,ID5163721,True,1,True,'Divakar Durgapal',1,ITCC,3
FXS_EIS_GLB_ProblemMgmt,Printer,Hardware,'FedEx Ground',morning,Other,True,0.5,True,'Mandeep Khati',0.5,ITCC,2
FXS_EIS_GLB_ProblemMgmt,Other,Application,'FedEx Services',afternoon,ID836059,True,1,True,'Khouri Mitchell',1,ITCC,3
FXS_EIS_GLB_ProblemMgmt,Other,Network,'FedEx Services',evening,ID5305519,True,0.5,True,'Ashish Bisht',0.5,ITCC,2
Other,'Communication Device',Hardware,'FedEx Office',morning,ID973921,True,0.5,True,'Stephen Barch',0.5,ITCC,2
FXS_EIS_GLB_ProblemMgmt,Other,Network,'FedEx Office',morning,ID847287,True,1,True,'Logan Simmons',1,ITCC,3
FXS_EIS_GLB_ProblemMgmt,Computer,Hardware,'FedEx Freight Inc.',afternoon,ID836059,True,1,True,'Khouri Mitchell',1,ITCC,3
Other,Server,Application,'FedEx Services',afternoon,ID973921,True,0.5,True,'Stephen Barch',0.5,ITCC,2
Other,Server,Application,'FedEx Ground',evening,ID3667964,True,0.5,True,'DZundra Green',0.5,ITCC,2
FXS_EIS_GLB_ProblemMgmt,Other,Network,'FedEx Ground',night,ID3667964,True,1,True,'DZundra Green',0.5,ITCC,1
FXS_EIS_GLB_ProblemMgmt,Other,Network,'FedEx Ground',night,ID5163721,True,1,True,'Divakar Durgapal',1,ITCC,3
Other,Server,Hardware,'FedEx Ground',night,ID5163721,True,0.5,True,'Divakar Durgapal',0.5,ITCC,2
Other,Server,Infrastructure,'FedEx Services',morning,Other,True,0.5,True,'David Light',0.5,ITCC,2
FXS_EIS_GLB_ProblemMgmt,Server,Hardware,'FedEx Services',morning,ID847287,True,1,False,'Logan Simmons',1,ITCC,3
FXS_EIS_GLB_ProblemMgmt,Computer,Hardware,'FedEx Express',afternoon,ID836059,True,1,True,'Khouri Mitchell',1,ITCC,3
FXS_EIS_GLB_ProblemMgmt,Other,Application,'FedEx Services',afternoon,ID5305519,True,0.5,True,'Ashish Bisht',0.5,ITCC,2
FXS_EIS_GLB_ProblemMgmt,Server,Hardware,'FedEx Services',evening,Other,True,1,True,'Marconius Donahue',1,ITCC,3
FXS_EIS_GLB_ProblemMgmt,Server,Hardware,'FedEx Services',evening,ID5305519,True,0.5,True,'Ashish Bisht',0.5,ITCC,2
Other,Server,Hardware,'FedEx Services',night,ID3667964,True,0.5,True,'DZundra Green',0.5,ITCC,2
FXS_EIS_GLB_ProblemMgmt,Database,Hardware,'FedEx Office',night,ID3667964,True,0.5,True,'DZundra Green',0.5,ITCC,2
FXS_EIS_GLB_ProblemMgmt,Server,Hardware,'FedEx Express',night,ID5163721,True,1,True,'Divakar Durgapal',1,ITCC,3
Other,Database,Hardware,'FedEx Ground',morning,ID847287,True,1,True,'Logan Simmons',1,Standard,3
FXS_WASDRATINGTRACKING,Server,Hardware,'FedEx Services',afternoon,ID847287,True,0.5,True,'Logan Simmons',0.25,ITCC,1
FXS_EIS_GLB_ProblemMgmt,Other,Application,'FedEx Services',morning,Other,True,1,True,'Mandeep Khati',1,ITCC,3
Other,Computer,Hardware,'FedEx Freight Inc.',night,ID5285658,True,0.5,True,'Shafi Ahmed',0.5,ITCC,2
Other,Other,Application,'FedEx Services',night,ID5163721,True,0,True,'Divakar Durgapal',0.5,ITCC,3
Other,Scanner,Hardware,'FedEx Ground',morning,ID973921,True,0.5,True,'Stephen Barch',0.5,ITCC,2
Other,Server,Hardware,'FedEx Services',evening,ID3667964,True,0.5,True,'DZundra Green',0.25,ITCC,1
FXS_EIS_GLB_ProblemMgmt,Server,Hardware,'FedEx Express',evening,ID3667964,True,0.5,True,'DZundra Green',0.5,ITCC,2
Other,Database,Hardware,'FedEx Services',evening,Other,True,0,True,'Anjali Sharma',0.25,ITCC,2
FXS_EIS_GLB_ProblemMgmt,Other,Network,'FedEx Services',night,Other,True,1,True,'Sandrina Khongjee',1,ITCC,3
Other,Other,Network,'FedEx Ground',night,Other,True,1,False,'Sandrina Khongjee',1,Other,3
Other,Database,Hardware,'FedEx Services',morning,ID5285658,True,1,True,'Shafi Ahmed',1,ITCC,3
FXS_EIS_GLB_ProblemMgmt,Other,Network,'FedEx Ground',afternoon,ID5305519,True,0.5,True,'Ashish Bisht',0.5,ITCC,2
Other,Server,Hardware,'FedEx Office',evening,ID3667964,True,1,True,'DZundra Green',0.5,ITCC,1
FXS_EIS_GLB_ProblemMgmt,Other,Network,Other,night,ID5285658,True,1,True,'Shafi Ahmed',1,ITCC,3
Other,Server,Application,'FedEx Services',night,ID5163721,True,0.5,True,'Divakar Durgapal',0.5,ITCC,2
FXS_EIS_GLB_ProblemMgmt,Server,Hardware,'FedEx Services',afternoon,ID847287,True,0.5,True,'Logan Simmons',0.5,ITCC,2
Other,Other,Application,'FedEx Services',afternoon,ID836059,True,0.5,True,'Khouri Mitchell',0.5,ITCC,2
Other,'Communication Device',Hardware,Other,afternoon,ID973921,True,0.5,True,'Stephen Barch',0.5,ITCC,2
FXS_EIS_GLB_ProblemMgmt,Server,Security,Other,night,ID3667964,True,0.5,True,'DZundra Green',0.5,ITCC,2
FXS_EIS_GLB_ProblemMgmt,'Communication Device',Hardware,'FedEx Express',night,ID5285658,True,1,True,'Shafi Ahmed',1,ITCC,3
Other,'Communication Device',Hardware,'FedEx Express',night,ID5285658,True,1,True,'Shafi Ahmed',1,ITCC,3
Other,Mainframe,Application,'FedEx Services',afternoon,ID973921,True,0.5,True,'Stephen Barch',0.5,ITCC,2
Other,Server,Application,'FedEx Ground',evening,ID3667964,True,0.5,True,'DZundra Green',0.5,ITCC,2
Other,Server,Application,Other,morning,ID847287,True,0.5,True,'Logan Simmons',0.5,ITCC,2
Other,Computer,Hardware,'FedEx Services',morning,ID836059,True,1,True,'Khouri Mitchell',0.5,ITCC,1
Other,Server,Application,'FedEx Express',evening,ID5305519,True,0.5,True,'Ashish Bisht',0.5,ITCC,2
Other,Server,Network,'FedEx Services',evening,ID5305519,True,0.5,True,'Ashish Bisht',0.75,ITCC,3
FXS_EIS_GLB_ProblemMgmt,Other,Network,'FedEx Services',morning,Other,True,1,True,'David Light',0.5,ITCC,1
FXS_EIS_GLB_ProblemMgmt,Other,Network,'FedEx Ground',morning,Other,True,1,True,'Nivedita Roy',1,ITCC,3
FXS_EIS_GLB_ProblemMgmt,Other,Application,'FedEx Services',morning,ID836059,True,1,True,'Khouri Mitchell',1,ITCC,3
Other,Scanner,Application,'FedEx Ground',morning,Other,True,1,False,Other,1,Standard,3
FXS_EIS_GLB_ProblemMgmt,Other,Environment,'FedEx Services',afternoon,ID836059,True,1,True,'Khouri Mitchell',1,ITCC,3
Other,Server,Hardware,'FedEx Ground',night,Other,True,0.5,True,'David Light',0.5,ITCC,2
FXS_EIS_GLB_ProblemMgmt,Server,Hardware,'FedEx Services',morning,Other,True,1,True,'Nivedita Roy',1,ITCC,3
FXS_EIS_GLB_ProblemMgmt,'Communication Device',Hardware,'TNT Express',night,ID5285658,True,1,True,'Shafi Ahmed',1,ITCC,3
FXS_EIS_GLB_ProblemMgmt,Other,Network,Other,night,ID5163721,True,1,True,'Divakar Durgapal',1,ITCC,3
FXS_EIS_GLB_ProblemMgmt,'Communication Device',Hardware,'FedEx Services',night,ID5285658,True,1,True,'Shafi Ahmed',1,ITCC,3
Other,Server,Hardware,'FedEx Services',morning,ID847287,True,1,True,'Logan Simmons',1,ITCC,3
Other,Printer,Hardware,'FedEx Ground',morning,Other,True,1,False,Other,1,Standard,3
FXS_WASDRATINGTRACKING,Server,Hardware,'FedEx Services',morning,ID847287,True,0,True,'Logan Simmons',0.25,ITCC,2
Other,Other,Application,Other,night,ID5163721,True,0.5,True,'Divakar Durgapal',0.5,ITCC,2
FXS_EIS_GLB_ProblemMgmt,Other,Network,'FedEx Express',morning,Other,True,1,True,'Mandeep Khati',1,ITCC,3
FXS_EIS_GLB_ProblemMgmt,'Communication Device',Hardware,'FedEx Services',morning,Other,True,1,True,'Mandeep Khati',1,ITCC,3
Other,Other,Hardware,'FedEx Services',night,Other,True,0.5,True,'David Light',0.5,ITCC,2
Other,Computer,Hardware,'FedEx Ground',morning,Other,True,1,True,'Nivedita Roy',1,ITCC,3
Other,'Communication Device',Hardware,'FedEx Services',morning,ID836059,True,0.5,True,'Khouri Mitchell',0.5,ITCC,2
Other,Server,Hardware,'FedEx Services',afternoon,Other,True,0.5,True,'Anjali Sharma',0.5,ITCC,2
FXS_EIS_GLB_ProblemMgmt,Other,Environment,'FedEx Services',afternoon,Other,True,1,True,'Mandeep Khati',1,ITCC,3
Other,Server,Application,'FedEx Services',afternoon,Other,True,0,True,'Marconius Donahue',0,ITCC,1
Other,Server,Hardware,'FedEx Services',night,Other,True,0,True,'Marconius Donahue',0.25,ITCC,2
FXS_EIS_GLB_ProblemMgmt,Other,Network,'FedEx Services',night,ID5305519,True,1,True,'Ashish Bisht',1,ITCC,3
FXS_EIS_GLB_ProblemMgmt,Server,Hardware,'FedEx Express',night,ID3667964,True,0.5,True,'DZundra Green',0.5,ITCC,2
FXS_EIS_GLB_ProblemMgmt,Server,Hardware,'FedEx Express',night,ID5163721,True,1,True,'Divakar Durgapal',1,ITCC,3
FXS_WASDRATINGTRACKING,Other,Application,'FedEx Services',night,ID5163721,True,0,True,'Divakar Durgapal',0.25,ITCC,2
Other,Server,Hardware,'FedEx Ground',morning,Other,True,1,True,'Nivedita Roy',1,ITCC,3
FXS_EIS_GLB_ProblemMgmt,Other,Environment,'FedEx Services',afternoon,ID847287,True,1,True,'Logan Simmons',1,ITCC,3
FSC_ITL3O2STIBCO,Computer,Application,Other,afternoon,Other,False,1,False,'Naveen Kumar',1,Standard,3
Other,Database,Hardware,'FedEx Ground',night,Other,True,0.5,True,'David Light',0.5,ITCC,2
FXS_EIS_GLB_ProblemMgmt,Database,Hardware,'FedEx Freight Inc.',night,Other,True,1,True,'Nivedita Roy',1,ITCC,3
FXS_EIS_GLB_ProblemMgmt,'Communication Device',Hardware,'FedEx Services',morning,ID5285658,True,1,True,'Shafi Ahmed',1,ITCC,3
FXS_EIS_GLB_ProblemMgmt,Server,Application,'FedEx Office',afternoon,Other,True,1,True,'Mandeep Khati',1,ITCC,3
FXS_EIS_GLB_ProblemMgmt,Server,Hardware,'FedEx Services',evening,ID3667964,True,0.5,True,'DZundra Green',0.5,ITCC,2
FXS_EIS_GLB_ProblemMgmt,Other,Network,'FedEx Services',evening,Other,True,0.5,True,'Marconius Donahue',0.5,ITCC,2
Other,Server,Hardware,'FedEx Ground',evening,ID3667964,True,0.5,True,'DZundra Green',0.5,ITCC,2
Other,Server,Hardware,'FedEx Services',night,ID3667964,True,1,True,'DZundra Green',0.5,ITCC,1
FXS_EIS_GLB_ProblemMgmt,Computer,Hardware,'FedEx Ground',night,Other,True,1,True,'Sandrina Khongjee',1,ITCC,3
FXS_EIS_GLB_ProblemMgmt,'Communication Device',Hardware,'FedEx Services',night,ID5285658,True,1,True,'Shafi Ahmed',1,ITCC,3
FXS_EIS_GLB_ProblemMgmt,Server,Hardware,'FedEx Express',night,Other,True,1,True,'Sandrina Khongjee',1,ITCC,3
FXS_EIS_GLB_ProblemMgmt,Mainframe,Hardware,'FedEx Services',afternoon,ID847287,True,1,True,'Logan Simmons',1,ITCC,3
FXS_EIS_GLB_ProblemMgmt,Server,Hardware,'FedEx Services',afternoon,ID5163721,True,1,True,'Divakar Durgapal',1,ITCC,3
Other,Server,Hardware,'FedEx Services',afternoon,Other,True,0,True,'Marconius Donahue',0.25,ITCC,2
Other,'Communication Device',Hardware,'FedEx Ground',morning,Other,True,1,True,'Sandrina Khongjee',1,ITCC,3
Other,Server,Hardware,'FedEx Services',morning,ID847287,True,0.5,True,'Logan Simmons',0.25,ITCC,1
FXS_EIS_GLB_ProblemMgmt,Server,Hardware,'FedEx Services',afternoon,Other,True,1,True,'Mandeep Khati',1,ITCC,3
FXS_EIS_GLB_ProblemMgmt,Server,Hardware,'FedEx Office',evening,ID5305519,True,0.5,True,'Ashish Bisht',0.25,ITCC,1
Other,Server,Hardware,Other,afternoon,Other,False,0,True,'Mandeep Khati',0.25,ITCC,2
Other,Server,Application,'FedEx Ground',morning,Other,True,1,False,'Stephen Wolff',1,Standard,3
Other,Other,Other,Other,afternoon,Other,False,1,False,Other,1,Other,3
FXO_SDESK_GLB_ProblemMgmt,Computer,Application,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Computer,Application,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Computer,Hardware,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Computer,Application,Other,afternoon,ID5069733,False,0.5,False,'Admin-Arturo Reyes',0.5,Standard,2
FXO_SDESK_GLB_ProblemMgmt,Computer,Application,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Computer,Application,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Computer,Application,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,'Communication Device','Inquiry / Help',Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Computer,Application,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Computer,Application,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Computer,Application,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Computer,Application,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Computer,Application,Other,afternoon,ID5069733,False,0.5,False,'Admin-Arturo Reyes',0.5,Standard,2
FXO_SDESK_GLB_ProblemMgmt,Computer,Application,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Computer,Application,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Computer,Application,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Computer,Application,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Computer,Application,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Computer,Application,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Server,Application,Other,afternoon,ID5069733,False,0.5,False,'Admin-Arturo Reyes',0.5,Standard,2
FXO_SDESK_GLB_ProblemMgmt,Database,Application,Other,afternoon,ID5069733,False,0.5,False,'Admin-Arturo Reyes',0.5,Standard,2
FXO_SDESK_GLB_ProblemMgmt,Computer,Application,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Computer,Application,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Computer,Application,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Computer,Hardware,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Computer,Application,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Computer,Hardware,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Computer,Hardware,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Computer,Hardware,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Computer,Application,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Computer,Application,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Computer,Application,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Computer,Application,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Computer,Application,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Computer,Application,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Computer,Hardware,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Computer,Application,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Computer,Hardware,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Computer,Application,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Printer,Application,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',0.75,Standard,2
FXO_SDESK_GLB_ProblemMgmt,Computer,Hardware,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Computer,Application,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Network,Application,Other,morning,Other,False,0.5,False,Other,0.5,Standard,2
FXO_SDESK_GLB_ProblemMgmt,Computer,Hardware,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Printer,Application,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',0.75,Standard,2
FXO_SDESK_GLB_ProblemMgmt,Computer,Application,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Computer,Hardware,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Computer,Application,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',0.75,Standard,2
FXO_SDESK_GLB_ProblemMgmt,Computer,Application,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Computer,Application,Other,afternoon,ID5069733,False,0.5,False,'Admin-Arturo Reyes',0.5,Standard,2
FXO_SDESK_GLB_ProblemMgmt,Computer,Application,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Computer,Hardware,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Server,Application,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Computer,Application,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Computer,Hardware,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Computer,Application,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',0.75,Standard,2
FXO_SDESK_GLB_ProblemMgmt,Computer,Application,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Computer,Application,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Computer,Hardware,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
FXO_SDESK_GLB_ProblemMgmt,Computer,Hardware,Other,afternoon,ID5069733,False,1,False,'Admin-Arturo Reyes',1,Standard,3
